InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour,Agency
2026202198,7/25/2026 5:43:00 PM,703 ALTON AVE,          ,1689027.63,1138337.38,Medical Response,2609517.0,20  ,Saturday,17,CFD 
2026202183,7/25/2026 5:19:44 PM,1201 HUNT AVE,          ,1680010.25,1140524.5,Alarm,2609516.0,10  ,Saturday,17,CFD 
2026202168,7/25/2026 4:57:43 PM,N PROVIDENCE RD/BEAR CREEK TRL,          ,1687691.75,1144058.5,Medical Response,2609515.0,10  ,Saturday,16,CFD 
2026202156,7/25/2026 4:46:42 PM,609 BLACK WOLF LOOP,          ,1709056.88,1131875.5,Fire Alarm,2609514.0,80  ,Saturday,16,CFD 
2026202133,7/25/2026 4:20:50 PM,2910 BLUFF CREEK DR,          ,1698171.13,1122758.75,Fire Alarm,2609513.0,80  ,Saturday,16,CFD 
2026202100,7/25/2026 3:52:32 PM,1108 SHALLOW RIDGE CIR,          ,1710122.0,1129902.88,Smoke Alarm,2609512.0,80  ,Saturday,15,CFD 
2026202092,7/25/2026 3:39:08 PM,2910 BLUFF CREEK DR,          ,1698171.13,1122758.75,Smoke Alarm,2609511.0,80  ,Saturday,15,CFD 
2026202085,7/25/2026 3:24:38 PM,4801 ALCOTT DR,          ,1694540.88,1153369.0,Medical Response,2609510.0,30  ,Saturday,15,CFD 
2026202080,7/25/2026 3:16:41 PM,207 E BUSINESS LOOP 70,          ,1687448.5,1140310.38,Unknown Problem,2609509.0,20  ,Saturday,15,CFD 
2026202076,7/25/2026 3:13:53 PM,2910 BLUFF CREEK DR,          ,1698171.13,1122758.75,Fire Alarm,2609508.0,80  ,Saturday,15,CFD 
2026202073,7/25/2026 3:03:19 PM,S HWY 63 SB/E MARTIN LN,          ,1711175.63,1079771.88,Medical Response,2607250001.0,108 ,Saturday,15,SBFD
2026202066,7/25/2026 2:56:07 PM,3208 CRAWFORD ST,          ,1683517.75,1122717.75,Medical Response,2609507.0,60  ,Saturday,14,CFD 
2026202047,7/25/2026 2:26:46 PM,2014 AMMONETTE ST,          ,1695172.13,1139349.38,Medical Response,2609506.0,80  ,Saturday,14,CFD 
2026202024,7/25/2026 1:51:58 PM,5200 STONE MOUNTAIN PKWY,          ,1708815.5,1127596.63,Medical Response,2609505.0,80  ,Saturday,13,CFD 
2026202021,7/25/2026 1:46:26 PM,1301-101 GRINDSTONE PKWY,          ,1691121.75,1121210.25,Medical Response,2609504.0,60  ,Saturday,13,CFD 
2026202008,7/25/2026 1:21:59 PM,5350-126 E OLD MILLERS RD,          ,1708992.88,1111036.38,Medical Response,2609503.0,80  ,Saturday,13,CFD 
2026201994,7/25/2026 12:50:16 PM,1612-133 N PROVIDENCE RD,          ,1688133.75,1142247.63,Medical Response,2609502.0,10  ,Saturday,12,CFD 
2026201960,7/25/2026 12:02:13 PM,2910 BLUFF CREEK DR,          ,1698171.13,1122758.75,Alarm,,80  ,Saturday,12,CFD 
2026201954,7/25/2026 11:58:41 AM,N STADIUM BLVD/BERNADETTE DR,          ,1677031.13,1140386.13,Motor Vehicle Collision,2609501.0,10  ,Saturday,11,CFD 
2026201917,7/25/2026 11:09:01 AM,2608 SUNFLOWER ST,          ,1674683.13,1146760.13,Smoke Alarm,2609500.0,10  ,Saturday,11,CFD 
2026201892,7/25/2026 10:32:28 AM,200-BLK PINEWOOD DR,          ,1681200.25,1137053.88,Investigation,2609499.0,20  ,Saturday,10,CFD 
2026201882,7/25/2026 10:08:10 AM,105 W ASH ST,          ,1685994.0,1136416.63,Medical Response,2609498.0,50  ,Saturday,10,CFD 
2026201876,7/25/2026 9:57:39 AM,208 ALLEN WALKWAY,          ,1686807.0,1136418.88,Fire Alarm,2609497.0,20  ,Saturday,9,CFD 
2026201865,7/25/2026 9:49:00 AM,1304 BOWLING ST,          ,1693468.63,1140179.25,Medical Response,2609495.0,30  ,Saturday,9,CFD 
2026201862,7/25/2026 9:46:12 AM,S PROVIDENCE RD/ELM ST,          ,1687534.88,1134180.0,Vehicle Collision,2609496.0,50  ,Saturday,9,CFD 
2026201861,7/25/2026 9:45:19 AM,19875 N RTE V,          ,1704034.13,1222816.0,Medical Response,26002497.0,109 ,Saturday,9,BCFD
2026201851,7/25/2026 9:36:21 AM,1408-N203 W BUSINESS LOOP 70,          ,1680348.75,1140595.13,Medical Response,2609494.0,10  ,Saturday,9,CFD 
2026201838,7/25/2026 9:15:19 AM,E BROADWAY/N OLD 63,          ,1694307.0,1134632.13,Medical Response,2609493.0,80  ,Saturday,9,CFD 
2026201829,7/25/2026 8:59:59 AM,1112 LACOSTA CT,          ,1681458.25,1121528.63,Medical Response,2609491.0,60  ,Saturday,8,CFD 
2026201815,7/25/2026 8:12:36 AM,2700-1 E NIFONG BLVD,          ,1697446.0,1118170.25,Smoke Alarm,2609490.0,60  ,Saturday,8,CFD 
2026201804,7/25/2026 7:51:47 AM,11101 W HWY 40,          ,1638779.38,1149370.63,Medical Response,26002496.0,103 ,Saturday,7,BCFD
2026201799,7/25/2026 7:37:23 AM,1411 TORREY PINES DR,          ,1679982.38,1120467.75,Medical Response,2609488.0,60  ,Saturday,7,CFD 
2026201794,7/25/2026 7:35:05 AM,50 A5,          ,,,Medical Response,26002495.0,    ,Saturday,7,BCFD
2026201772,7/25/2026 6:49:43 AM,701-1 HICKMAN AVE,          ,1688966.25,1137724.88,Smoke Alarm,2609486.0,20  ,Saturday,6,CFD 
2026201770,7/25/2026 6:40:38 AM,4930 E TURKEY TRAIL DR,          ,1706995.13,1122852.75,Smoke Alarm,26002494.0,113 ,Saturday,6,BCFD
2026201762,7/25/2026 5:57:05 AM,600 E WALNUT ST,          ,1688611.0,1135728.88,Medical Response,2609485.0,70D ,Saturday,5,CFD 
2026201758,7/25/2026 5:53:17 AM,E WALNUT ST/N COLLEGE AVE,          ,1691092.0,1135730.63,Unknown Problem,2609483.0,70  ,Saturday,5,CFD 
2026201753,7/25/2026 5:39:04 AM,4311 GLEN EAGLE DR,          ,1680217.88,1118447.63,Medical Response,2609482.0,60  ,Saturday,5,CFD 
2026201742,7/25/2026 4:38:24 AM,2301-1B WHITE GATE DR,          ,1696401.0,1141627.0,Carbon Monoxide Alarm,2609481.0,40  ,Saturday,4,CFD 
2026201723,7/25/2026 2:54:54 AM,902 S CEDAR GROVE BLVD,          ,1709382.5,1130817.63,Medical Response,26002493.0,113 ,Saturday,2,BCFD
2026201694,7/25/2026 12:59:15 AM,E BROADWAY/N NINTH ST,          ,1689438.38,1135386.5,Medical Response,2609479.0,70D ,Saturday,0,CFD 
2026201692,7/25/2026 12:58:53 AM,PENDLETON ST/N GARTH AVE,          ,1686272.13,1137499.75,Unknown Problem,2609478.0,20  ,Saturday,0,CFD 
2026201665,7/24/2026 11:49:05 PM,3408 NOTTINGHAM CT,          ,1701273.63,1151811.75,Medical Response,2609477.0,30  ,Friday,23,CFD 
2026201656,7/24/2026 11:37:01 PM,105 W ASH ST,          ,1685994.0,1136416.63,Medical Response,2609476.0,50  ,Friday,23,CFD 
2026201631,7/24/2026 10:56:19 PM,3001-BLK S PROVIDENCE RD,          ,1687342.0,1123133.13,Explosion,2609475.0,60  ,Friday,22,CFD 
2026201624,7/24/2026 10:41:38 PM,1330 N FRIDERIKI DR,          ,1710200.25,1140487.38,Medical Response,26002492.0,104 ,Friday,22,BCFD
2026201596,7/24/2026 9:31:25 PM,8125-B N NORTH BROWNS STATION RD,          ,1707489.63,1168695.25,Fire Alarm,26002490.0,104 ,Friday,21,BCFD
2026201569,7/24/2026 9:03:20 PM,6502 E MARY ANN CIR,          ,1715010.38,1150600.75,Medical Response,26002489.0,105 ,Friday,21,BCFD
2026201558,7/24/2026 8:47:17 PM,13751 W DRAKE LN,          ,1627585.75,1162806.13,Alarm,26002488.0,103 ,Friday,20,BCFD
2026201534,7/24/2026 8:15:03 PM,1506 BARNWOOD DR,          ,1673804.38,1142838.0,Medical Response,2609472.0,10  ,Friday,20,CFD 
2026201413,7/24/2026 5:39:52 PM,502 ROLLINS ST,          ,1687990.13,1132077.75,Fire Alarm,2609469.0,MUG1,Friday,17,CFD 
2026201412,7/24/2026 5:39:34 PM,207 JACKAL DR,          ,1686038.0,1150441.25,Medical Response,2609468.0,10  ,Friday,17,CFD 
2026201410,7/24/2026 5:38:28 PM,3104-B6 BLUFF CREEK DR,          ,1697997.63,1122227.75,Medical Response,2609467.0,80  ,Friday,17,CFD 
2026201400,7/24/2026 5:30:32 PM,511 E GREEN MEADOWS RD,          ,1687911.38,1122715.5,Medical Response,2609466.0,60  ,Friday,17,CFD 
2026201369,7/24/2026 5:01:55 PM,2108 COBBLESTONE CT,          ,1670172.38,1127778.25,Medical Response,2609463.0,50  ,Friday,17,CFD 
2026201345,7/24/2026 4:41:11 PM,316 PENDLETON WALKWAY,          ,1687006.38,1136984.13,Medical Response,2609462.0,20  ,Friday,16,CFD 
2026201325,7/24/2026 4:16:19 PM,1304 BOWLING ST,          ,1693468.63,1140179.25,Medical Response,2609461.0,30  ,Friday,16,CFD 
2026201301,7/24/2026 4:02:39 PM,2300-MAIN BERNADETTE DR,          ,1675942.38,1139995.25,Fire Alarm,2609460.0,10  ,Friday,16,CFD 
2026201269,7/24/2026 3:33:31 PM,S PROVIDENCE RD/E NIFONG BLVD,          ,1687430.88,1120313.5,Motor Vehicle Collision,2609459.0,60  ,Friday,15,CFD 
2026201251,7/24/2026 3:13:13 PM,W BROADWAY/N FAIRVIEW RD,          ,1674348.63,1136513.75,Vehicle Collision,2609458.0,50  ,Friday,15,CFD 
2026201248,7/24/2026 3:06:58 PM,202 HICKMAN AVE,          ,1687163.88,1137849.0,Medical Response,2609457.0,20  ,Friday,15,CFD 
2026201222,7/24/2026 2:38:24 PM,E BROADWAY ONR SB/E BROADWAY,          ,1698818.13,1133553.13,Motor Vehicle Collision,2609456.0,80  ,Friday,14,CFD 
2026201221,7/24/2026 2:37:48 PM,1820 N MOUNTAINASH CT,          ,1653863.13,1145111.25,Medical Response,26002486.0,103 ,Friday,14,BCFD
2026201214,7/24/2026 2:17:05 PM,126 N TENTH ST,          ,1689828.88,1136060.0,Smoke Alarm,2609455.0,70D ,Friday,14,CFD 
2026201211,7/24/2026 2:13:31 PM,10000-BLK N RTE Z,          ,1734658.5,1176956.5,Motor Vehicle Collision,26002485.0,105 ,Friday,14,BCFD
2026201191,7/24/2026 1:56:37 PM,107 E SEXTON RD,          ,1687058.5,1138455.13,Alarm,2609454.0,20  ,Friday,13,CFD 
2026201187,7/24/2026 1:47:39 PM,4001-A IMPERIAL CT,          ,1703639.25,1140618.75,Medical Response,2609453.0,40  ,Friday,13,CFD 
2026201184,7/24/2026 1:46:01 PM,2333 CHAPEL HILL RD,          ,1676233.75,1128723.63,Medical Response,2609452.0,50  ,Friday,13,CFD 
2026201176,7/24/2026 1:38:03 PM,911 HULEN DR,          ,1674507.0,1132739.88,Medical Response,2609451.0,50  ,Friday,13,CFD 
2026201151,7/24/2026 1:11:59 PM,825 MKT TRL,          ,1686578.25,1132707.38,Medical Response,2609450.0,60  ,Friday,13,CFD 
2026201123,7/24/2026 12:43:15 PM,7000-404B N BUCKINGHAM SQ,          ,1703568.13,1163074.38,Medical Response,2609448.0,30  ,Friday,12,CFD 
2026201103,7/24/2026 12:22:54 PM,404 N KEENE ST,          ,1700608.5,1137538.75,Medical Response,2609447.0,MUG2,Friday,12,CFD 
2026201096,7/24/2026 12:16:32 PM,5350-126 E OLD MILLERS RD,          ,1708992.88,1111036.38,Medical Response,2609446.0,80  ,Friday,12,CFD 
2026201086,7/24/2026 12:11:29 PM,1010 E GREEN MEADOWS RD,          ,1689297.75,1120637.63,Fire Alarm,2609445.0,60  ,Friday,12,CFD 
2026201058,7/24/2026 11:39:33 AM,600 E WALNUT ST,          ,1688611.0,1135728.88,Medical Response,2609444.0,70D ,Friday,11,CFD 
2026201040,7/24/2026 11:21:03 AM,100-BLK E SEXTON RD,          ,1686796.38,1138394.13,Unknown Problem,2609443.0,20  ,Friday,11,CFD 
2026200995,7/24/2026 10:36:01 AM,1411 TORREY PINES DR,          ,1679982.38,1120467.75,Medical Response,2609441.0,60  ,Friday,10,CFD 
2026200992,7/24/2026 10:34:26 AM,715 W PRAIRIE LN,          ,1683817.0,1149011.25,Medical Response,2609440.0,10  ,Friday,10,CFD 
2026200967,7/24/2026 10:07:47 AM,1611 TOWNE DR,          ,1695963.63,1141877.0,Medical Response,2609439.0,40  ,Friday,10,CFD 
2026200951,7/24/2026 9:50:02 AM,1408-NW101 W BUSINESS LOOP 70,          ,1680240.13,1140738.75,Medical Response,2609438.0,10  ,Friday,9,CFD 
2026200928,7/24/2026 9:31:44 AM,5551 S TOM BASS RD,          ,1707533.13,1111136.63,Knox Assist,26002483.0,113 ,Friday,9,BCFD
2026200926,7/24/2026 9:28:37 AM,7131 N WAGON TRAIL RD,          ,1692366.25,1164539.38,Medical Response,26002482.0,104 ,Friday,9,BCFD
2026200905,7/24/2026 9:13:14 AM,2500 I70 DR SW,          ,1675632.5,1141294.75,Fire Alarm,2609437.0,10  ,Friday,9,CFD 
2026200872,7/24/2026 8:45:03 AM,2708 NORTH WILLOWBROOK RD,          ,1698162.88,1144445.88,Medical Response,2609436.0,40  ,Friday,8,CFD 
2026200816,7/24/2026 7:55:42 AM,PARIS RD/PARIS CT,          ,1692168.25,1138046.75,Motor Vehicle Collision,2609435.0,70  ,Friday,7,CFD 
2026200805,7/24/2026 7:45:52 AM,2500 I70 DR SW,          ,1675632.5,1141294.75,Fire Alarm,2609434.0,10  ,Friday,7,CFD 
2026200790,7/24/2026 7:18:59 AM,1300 BOWLING ST,          ,1693143.38,1140131.38,Medical Response,2609433.0,30  ,Friday,7,CFD 
2026200775,7/24/2026 6:45:18 AM,707 RUTLAND DR,          ,1682790.75,1112743.13,Medical Response,2609432.0,60  ,Friday,6,CFD 
2026200766,7/24/2026 6:22:16 AM,4605 BLACKFORD CT,          ,1679332.63,1117101.0,Medical Response,2609431.0,60  ,Friday,6,CFD 
2026200720,7/24/2026 3:26:31 AM,3870 CARTWRIGHT LN,          ,1700248.5,1119149.13,Medical Response,2609428.0,80  ,Friday,3,CFD 
2026200682,7/24/2026 1:53:25 AM,4467 E SANTA ANNA DR,          ,1705578.13,1129441.13,Medical Response,26002480.0,113 ,Friday,1,BCFD
2026200665,7/24/2026 1:33:13 AM,W BUSINESS LOOP 70/N STADIUM BLVD,          ,1677109.38,1142225.75,Outside Fire,2609427.0,10  ,Friday,1,CFD 
2026200642,7/24/2026 12:45:22 AM,1214 DUNBAR DR,          ,1680578.88,1114133.25,Alarm,2609426.0,60  ,Friday,0,CFD 
2026200605,7/23/2026 11:41:27 PM,4300-BLK CLARK LN,          ,1705016.0,1139841.38,Motor Vehicle Collision,2609425.0,40  ,Thursday,23,CFD 
2026200588,7/23/2026 11:18:41 PM,5909 GEYSER BLVD,          ,1712435.88,1143599.25,Medical Response,2609424.0,40  ,Thursday,23,CFD 
2026200583,7/23/2026 11:13:01 PM,2909 CRESTWOOD LN,          ,1680506.38,1123946.63,Medical Response,2609423.0,60  ,Thursday,23,CFD 
2026200577,7/23/2026 11:07:09 PM,5892 N KENT DR,          ,1696837.0,1158837.0,Medical Response,26002479.0,104 ,Thursday,23,BCFD
2026200571,7/23/2026 11:01:01 PM,4503 REEDSPORT CT,          ,1668075.63,1138768.25,Carbon Monoxide Alarm,2609422.0,50  ,Thursday,23,CFD 
2026200559,7/23/2026 10:50:42 PM,4404 KINGSTON HEATH DR,          ,1705455.38,1131328.63,Fire Alarm,2609421.0,80  ,Thursday,22,CFD 
2026200527,7/23/2026 9:32:50 PM,3211-A CLARK LN,          ,1700093.75,1140085.13,Medical Response,2609420.0,40  ,Thursday,21,CFD 
2026200518,7/23/2026 9:17:02 PM,E BUSINESS LOOP 70/GRAND AVE,          ,1686916.88,1140272.38,Unknown Problem,2609419.0,20  ,Thursday,21,CFD 
2026200516,7/23/2026 9:16:06 PM,1201 INTERNATIONAL DR,          ,1691136.0,1155524.13,Medical Response,2609418.0,30  ,Thursday,21,CFD 
2026200507,7/23/2026 9:05:33 PM,24375 N FAIRGROUNDS RD,          ,1701078.88,1242264.13,Medical Response,26002478.0,160 ,Thursday,21,BCFD
2026200377,7/23/2026 6:21:03 PM,N VILLA DR/E PINEHURST LN,          ,1710686.25,1140572.25,Outside Smoke Investigation,26002477.0,104 ,Thursday,18,BCFD
2026200347,7/23/2026 5:45:01 PM,550-2001 STONE VALLEY PKWY,          ,1667948.75,1135080.5,Medical Response,2609416.0,50  ,Thursday,17,CFD 
2026200339,7/23/2026 5:26:38 PM,415-3 CONLEY RD,          ,1698262.5,1136622.75,Medical Response,2609415.0,80  ,Thursday,17,CFD 
2026200336,7/23/2026 5:24:22 PM,7603 N SHARIDAN BLVD,          ,1707710.13,1166527.5,Medical Response,26002476.0,104 ,Thursday,17,BCFD
2026200319,7/23/2026 5:00:16 PM,109-339 N KEENE ST,          ,1699831.5,1135820.63,Medical Response,2609414.0,80  ,Thursday,17,CFD 
2026200299,7/23/2026 4:36:34 PM,CONNECTOR NB/I70 DR SE,          ,1699482.25,1138245.25,Unknown Problem,2609413.0,80  ,Thursday,16,CFD 
2026200247,7/23/2026 3:46:53 PM,3075 E RTE M,          ,1697459.38,1070841.25,Medical Response,2607230003.0,107 ,Thursday,15,SBFD
2026200208,7/23/2026 3:10:59 PM,2305 CORONA RD,          ,1669068.38,1127493.25,Carbon Monoxide Alarm,2609411.0,50  ,Thursday,15,CFD 
2026200169,7/23/2026 2:18:25 PM,415-3 CONLEY RD,          ,1698262.5,1136622.75,Medical Response,2609410.0,80  ,Thursday,14,CFD 
2026200155,7/23/2026 2:03:09 PM,S HWY 63 NB/GRINDSTONE PKWY,          ,1699156.63,1121303.38,Vehicle Collision,2609409.0,80  ,Thursday,14,CFD 
2026200153,7/23/2026 2:00:25 PM,4208 BLACK TAIL DR,          ,1711241.63,1151085.88,Medical Response,2609408.0,40  ,Thursday,14,CFD 
2026200141,7/23/2026 1:45:29 PM,N SIXTH ST/E ASH ST,          ,1688544.88,1136126.13,Motor Vehicle Collision,2609407.0,70D ,Thursday,13,CFD 
2026200119,7/23/2026 1:31:54 PM,2601 LYNNWOOD DR,          ,1682405.5,1124557.13,Medical Response,2609405.0,60  ,Thursday,13,CFD 
2026200117,7/23/2026 1:30:09 PM,1100 VIRGINIA AVE,          ,1689942.63,1129681.5,Vehicle Collision,2609406.0,MUG2,Thursday,13,CFD 
2026200109,7/23/2026 1:23:34 PM,19875 N RTE V,          ,1704034.13,1222816.0,Medical Response,26002475.0,109 ,Thursday,13,BCFD
2026200097,7/23/2026 1:12:50 PM,4009 GRACE ELLEN DR,          ,1695912.0,1149555.75,Medical Response,2609404.0,30  ,Thursday,13,CFD 
2026200091,7/23/2026 1:06:54 PM,4160-112 BETHEL ST,          ,1685200.75,1118815.13,Medical Response,2609403.0,60  ,Thursday,13,CFD 
2026200064,7/23/2026 12:41:48 PM,3709-1 SANDMAN LN,          ,1687620.25,1120121.25,Medical Response,2609402.0,60  ,Thursday,12,CFD 
2026200056,7/23/2026 12:33:46 PM,1004-B SUNSET LN,          ,1682050.13,1135182.75,Medical Response,2609401.0,50  ,Thursday,12,CFD 
2026200013,7/23/2026 11:45:13 AM,1201-509 PAQUIN ST,          ,1690631.38,1134066.0,Medical Response,2609400.0,70  ,Thursday,11,CFD 
2026199989,7/23/2026 11:22:54 AM,801-125 N KEENE ST,          ,1700098.88,1137988.63,Medical Response,2609399.0,80  ,Thursday,11,CFD 
2026199983,7/23/2026 11:14:02 AM,415-3 CONLEY RD,          ,1698262.5,1136622.75,Medical Response,2609398.0,80  ,Thursday,11,CFD 
2026199980,7/23/2026 11:10:49 AM,90 E LESLIE LN,          ,1687172.0,1142743.88,Medical Response,2609397.0,10  ,Thursday,11,CFD 
2026199952,7/23/2026 10:39:54 AM,1225 FELLOWS PL,          ,1690126.13,1129039.0,Smoke Alarm,2609396.0,80  ,Thursday,10,CFD 
2026199937,7/23/2026 10:15:48 AM,S WEST BLVD/WESTWINDS DR,          ,1682201.63,1131633.13,Motor Vehicle Collision,2609395.0,50  ,Thursday,10,CFD 
2026199927,7/23/2026 10:10:02 AM,1311 ENGLISH DR,          ,1672072.0,1131146.75,Medical Response,2609394.0,50  ,Thursday,10,CFD 
2026199915,7/23/2026 9:47:45 AM,3100-102 WINGATE CT,          ,1699777.5,1137508.88,Medical Response,2609393.0,80  ,Thursday,9,CFD 
2026199907,7/23/2026 9:42:10 AM,1410 INDIANA AVE,          ,1686925.13,1141094.25,Waterflow Alarm,2609392.0,20  ,Thursday,9,CFD 
2026199886,7/23/2026 9:21:15 AM,403-D VANDIVER DR,          ,1688100.0,1143119.0,Medical Response,2609391.0,10  ,Thursday,9,CFD 
2026199876,7/23/2026 9:13:10 AM,301 S HENRY CLAY BLVD,          ,1708725.38,1069870.75,Fire Alarm,2607230002.0,210S,Thursday,9,SBFD
2026199868,7/23/2026 9:02:39 AM,1408 W BUSINESS LOOP 70,          ,1680264.63,1140632.25,Medical Response,2609390.0,10  ,Thursday,9,CFD 
2026199832,7/23/2026 8:19:01 AM,1701 GLENBROOK CT,          ,1669865.0,1129779.13,Smoke Alarm,2609389.0,50  ,Thursday,8,CFD 
2026199830,7/23/2026 8:17:58 AM,433 E CLEARVIEW DR,          ,1687428.88,1156561.75,Medical Response,26002474.0,110 ,Thursday,8,BCFD
2026199816,7/23/2026 7:48:10 AM,100-BLK N TENTH ST,          ,1689781.25,1135775.13,Unknown Problem,2609388.0,70D ,Thursday,7,CFD 
2026199810,7/23/2026 7:40:08 AM,103 CARIBOU DR,          ,1686467.88,1146983.75,Medical Response,2609387.0,10  ,Thursday,7,CFD 
2026199789,7/23/2026 7:10:06 AM,700-802 N GARTH AVE,          ,1686390.5,1138358.25,Medical Response,2609386.0,20  ,Thursday,7,CFD 
2026199781,7/23/2026 6:38:24 AM,1412 GRINDSTONE PLAZA DR,          ,1691799.0,1120703.63,Medical Response,2609385.0,60  ,Thursday,6,CFD 
2026199780,7/23/2026 6:37:39 AM,172 E HACKBERRY BLVD,          ,1686224.63,1157216.5,Medical Response,26002473.0,110 ,Thursday,6,BCFD
2026199774,7/23/2026 6:20:52 AM,5012 CITY HILL CT,          ,1665896.0,1130500.13,Medical Response,2609384.0,50  ,Thursday,6,CFD 
2026199756,7/23/2026 4:47:37 AM,91 S FIRST ST,          ,1694092.75,1041674.06,Medical Response,2607230001.0,230 ,Thursday,4,SBFD
2026199711,7/23/2026 2:19:48 AM,5317 GASCONADE DR,          ,1709423.5,1141674.75,Residential Structure Fire,2609383.0,40  ,Thursday,2,CFD 
2026199684,7/23/2026 1:03:02 AM,7980 E PAYETTE DR,          ,1721433.0,1142736.75,Alarm,26002472.0,105 ,Thursday,1,BCFD
2026199682,7/23/2026 1:02:20 AM,3556-100 ASPEN HEIGHTS PKWY,          ,1697445.25,1120138.88,Fire Alarm,2609382.0,80  ,Thursday,1,CFD 
2026199663,7/23/2026 12:33:00 AM,15401 N OLD HWY 63,          ,1687764.5,1202610.13,Medical Response,26002471.0,101 ,Thursday,0,BCFD
2026199612,7/22/2026 11:10:07 PM,2121-1 E COUNTY DR,          ,1695263.88,1154733.0,Medical Response,2609381.0,104 ,Wednesday,23,CFD 
2026199603,7/22/2026 10:54:00 PM,1311 FOX RUN DR,          ,1704217.75,1140180.5,Fire Alarm,2609380.0,40  ,Wednesday,22,CFD 
2026199506,7/22/2026 8:26:52 PM,4611 W GEORGETOWN DR,          ,1667328.25,1131268.13,Medical Response,26002469.0,111 ,Wednesday,20,BCFD
2026199492,7/22/2026 8:15:48 PM,1907-BLK RIDGEMONT,          ,1677831.25,1130017.75,Vehicle Collision,2609378.0,50  ,Wednesday,20,CFD 
2026199468,7/22/2026 7:54:36 PM,RANGE LINE ST/SAFARI DR,          ,1689945.63,1148159.88,Medical Response,2609377.0,30  ,Wednesday,19,CFD 
2026199409,7/22/2026 6:43:20 PM,5504 MISTY GROVE CT,          ,1666727.38,1113950.0,Fire Alarm,2609376.0,60  ,Wednesday,18,CFD 
2026199404,7/22/2026 6:32:43 PM,CREASY SPRINGS RD OFFR WB/W BUSINESS LOOP 70,          ,1682634.0,1140995.5,Unknown Problem,2609375.0,10  ,Wednesday,18,CFD 
2026199381,7/22/2026 6:10:15 PM,3107-A GREEN MEADOWS WAY,          ,1686719.0,1122948.63,Medical Response,2609374.0,60  ,Wednesday,18,CFD 
2026199357,7/22/2026 5:51:44 PM,208 PEACH WAY,          ,1686971.38,1118392.5,Alarm,2609373.0,60  ,Wednesday,17,CFD 
2026199289,7/22/2026 4:35:45 PM,241 N STARDUST LN,          ,1718006.5,1134963.0,Gas Leak/Gas Odor,26002468.0,114 ,Wednesday,16,BCFD
2026199284,7/22/2026 4:32:25 PM,E BUSINESS LOOP 70/MEHL RD,          ,1698001.5,1139314.13,Unknown Problem,2609372.0,40  ,Wednesday,16,CFD 
2026199218,7/22/2026 3:19:02 PM,600-17 S OGDEN ST,          ,1702756.38,1235321.0,Medical Response,26002467.0,160 ,Wednesday,15,BCFD
2026199150,7/22/2026 1:55:18 PM,112 S PROVIDENCE RD,          ,1687673.13,1134834.38,Unknown Problem,2609371.0,50  ,Wednesday,13,CFD 
2026199139,7/22/2026 1:44:12 PM,N WEST BLVD/W ASH ST,          ,1682255.25,1136877.63,Motor Vehicle Collision,2609370.0,50  ,Wednesday,13,CFD 
2026199136,7/22/2026 1:40:14 PM,7000-410B N BUCKINGHAM SQ,          ,1703458.38,1163174.88,Medical Response,2609369.0,30  ,Wednesday,13,CFD 
2026199132,7/22/2026 1:33:25 PM,3601 BERRYWOOD DR,          ,1701942.88,1137536.13,Medical Response,2609368.0,80  ,Wednesday,13,CFD 
2026199125,7/22/2026 1:26:32 PM,109 N KEENE ST,          ,1699898.0,1135965.75,Fire Alarm,2609367.0,80  ,Wednesday,13,CFD 
2026199106,7/22/2026 1:09:04 PM,4105 W VAWTER SCHOOL RD,          ,1669365.38,1121325.25,Medical Response,2609365.0,60  ,Wednesday,13,CFD 
2026199100,7/22/2026 1:03:46 PM,E BROADWAY/S OLD 63,          ,1694307.0,1134632.13,Motor Vehicle Collision,2609364.0,80  ,Wednesday,13,CFD 
